CPU Time (Before collecting metrics) 300013
Depth :1 Time :22053
Depth :4 Time :69
Depth :4 Time :68
Depth :4 Time :78
Depth :4 Time :73
Depth :4 Time :83
Depth :4 Time :86
Depth :4 Time :85
Depth :4 Time :76
Depth :4 Time :93
Depth :4 Time :80
Depth :4 Time :75
Depth :4 Time :83
Depth :4 Time :56
Depth :4 Time :72
Depth :4 Time :81
Depth :4 Time :83
Depth :4 Time :59
Depth :4 Time :81
Depth :4 Time :90
Depth :4 Time :76
Depth :4 Time :84
Depth :4 Time :99
Depth :4 Time :87
Depth :4 Time :86
Depth :4 Time :72
Depth :4 Time :70
Depth :4 Time :79
Depth :4 Time :74
Depth :4 Time :90
Depth :4 Time :78
Depth :4 Time :89
Depth :4 Time :80
Depth :4 Time :67
Depth :4 Time :83
Depth :4 Time :88
Depth :4 Time :89
Depth :4 Time :86
Depth :4 Time :80
Depth :4 Time :74
Depth :4 Time :64
Depth :4 Time :58
Depth :4 Time :87
Depth :4 Time :95
Depth :4 Time :77
Depth :4 Time :60
Depth :4 Time :95
Depth :4 Time :85
Depth :4 Time :82
Depth :4 Time :80
Depth :4 Time :66
Depth :4 Time :91
Depth :4 Time :86
Depth :4 Time :91
Depth :4 Time :90
Depth :4 Time :63
Depth :4 Time :63
Depth :4 Time :67
Depth :4 Time :65
Depth :4 Time :65
Depth :4 Time :92
Depth :4 Time :84
Depth :4 Time :70
Depth :4 Time :85
Depth :4 Time :83
Depth :4 Time :79
Depth :4 Time :90
Depth :4 Time :51
Depth :4 Time :82
Depth :4 Time :68
Depth :4 Time :55
Depth :4 Time :90
Depth :4 Time :92
Depth :4 Time :87
Depth :4 Time :92
Depth :4 Time :87
Depth :4 Time :89
Depth :4 Time :86
Depth :4 Time :59
Depth :4 Time :89
Depth :4 Time :66
Depth :4 Time :81
Depth :4 Time :95
Depth :4 Time :70
Depth :4 Time :83
Depth :4 Time :82
Depth :4 Time :86
Depth :4 Time :61
Depth :4 Time :69
Depth :4 Time :62
Depth :4 Time :92
Depth :4 Time :86
Depth :4 Time :85
Depth :4 Time :67
Depth :4 Time :65
Depth :4 Time :91
Depth :4 Time :78
Depth :4 Time :84
Depth :4 Time :93
Depth :4 Time :75
Depth :4 Time :55
Depth :4 Time :67
Depth :4 Time :85
Depth :4 Time :83
Depth :4 Time :84
Depth :4 Time :80
Depth :4 Time :86
Depth :4 Time :63
Depth :4 Time :83
Depth :4 Time :87
Depth :4 Time :58
Depth :4 Time :85
Depth :4 Time :71
Depth :4 Time :95
Depth :4 Time :82
Depth :4 Time :61
Depth :4 Time :87
Depth :4 Time :102
Depth :4 Time :77
Depth :4 Time :82
Depth :4 Time :102
Depth :4 Time :92
Depth :4 Time :76
Depth :4 Time :85
Depth :4 Time :72
Depth :4 Time :84
Depth :4 Time :78
Depth :4 Time :89
Depth :4 Time :62
Depth :4 Time :76
Depth :4 Time :89
Depth :4 Time :78
Depth :4 Time :60
Depth :4 Time :76
Depth :4 Time :93
Depth :4 Time :69
Depth :4 Time :88
Depth :4 Time :64
Depth :4 Time :63
Depth :4 Time :92
Depth :4 Time :83
Depth :4 Time :80
Depth :4 Time :94
Depth :4 Time :67
Depth :4 Time :82
Depth :4 Time :84
Depth :4 Time :89
Depth :4 Time :64
Depth :4 Time :76
Depth :4 Time :87
Depth :4 Time :65
Depth :4 Time :78
Depth :4 Time :54
Depth :4 Time :100
Depth :4 Time :76
Depth :4 Time :92
Depth :4 Time :59
Depth :4 Time :89
Depth :4 Time :56
Depth :4 Time :80
Depth :4 Time :82
Depth :4 Time :79
Depth :4 Time :98
Depth :4 Time :62
Depth :4 Time :87
Depth :4 Time :81
Depth :4 Time :83
Depth :4 Time :65
Depth :4 Time :85
Depth :4 Time :73
Depth :4 Time :85
Depth :4 Time :89
Depth :4 Time :87
Depth :4 Time :90
Depth :4 Time :85
Depth :4 Time :60
Depth :4 Time :83
Depth :4 Time :88
Depth :4 Time :84
Depth :4 Time :76
Depth :4 Time :87
Depth :4 Time :86
Depth :4 Time :81
Depth :4 Time :93
Depth :4 Time :76
Depth :4 Time :91
Depth :4 Time :85
Depth :4 Time :71
Depth :4 Time :68
Depth :4 Time :90
Depth :4 Time :59
Depth :4 Time :113
Depth :4 Time :93
Depth :4 Time :81
Depth :4 Time :86
Depth :4 Time :87
Depth :4 Time :59
Depth :4 Time :93
Depth :4 Time :61
Depth :4 Time :95
Depth :4 Time :84
Depth :4 Time :64
Depth :4 Time :68
Depth :4 Time :54
Depth :4 Time :73
Depth :4 Time :81
Depth :4 Time :65
Depth :4 Time :96
Depth :4 Time :91
Depth :4 Time :107
Depth :4 Time :89
Depth :4 Time :83
Depth :4 Time :89
Depth :4 Time :76
Depth :4 Time :84
Depth :4 Time :75
Depth :4 Time :60
Depth :4 Time :63
Depth :4 Time :70
Depth :4 Time :62
Depth :4 Time :78
Depth :4 Time :95
Depth :4 Time :59
Depth :4 Time :85
Depth :4 Time :77
Depth :4 Time :80
Depth :4 Time :72
Depth :4 Time :65
Depth :4 Time :97
Depth :4 Time :109
Depth :4 Time :80
Depth :4 Time :89
Depth :4 Time :75
Depth :4 Time :68
Depth :4 Time :88
Depth :4 Time :70
Depth :4 Time :85
Depth :4 Time :65
Depth :4 Time :73
Depth :4 Time :60
Depth :4 Time :82
Depth :4 Time :82
Depth :4 Time :74
Depth :4 Time :63
Depth :4 Time :55
Depth :4 Time :63
Depth :4 Time :71
Depth :4 Time :81
Depth :4 Time :67
Depth :4 Time :96
Depth :4 Time :70
Depth :4 Time :72
Depth :4 Time :58
Depth :4 Time :60
Depth :4 Time :68
Depth :4 Time :81
Depth :4 Time :49
Depth :4 Time :75
Depth :4 Time :52
Depth :4 Time :74
Depth :4 Time :92
Depth :4 Time :84
Depth :4 Time :52
Depth :4 Time :79
Depth :4 Time :106
Depth :4 Time :56
Depth :4 Time :79
Depth :4 Time :54
Depth :4 Time :107
Depth :4 Time :73
Depth :4 Time :64
Depth :4 Time :100
Depth :4 Time :68
Depth :4 Time :52
Depth :4 Time :60
Depth :4 Time :75
Depth :4 Time :78
Depth :4 Time :80
Depth :4 Time :64
Depth :4 Time :65
Depth :4 Time :112
Depth :4 Time :62
Depth :4 Time :58
Depth :4 Time :55
Depth :4 Time :89
Depth :4 Time :78
Depth :4 Time :72
Depth :4 Time :66
Depth :4 Time :88
Depth :4 Time :89
Depth :4 Time :104
Depth :4 Time :82
Depth :4 Time :79
Depth :4 Time :83
Depth :4 Time :110
Depth :4 Time :62
Depth :4 Time :99
Depth :4 Time :74
Depth :4 Time :94
Depth :4 Time :93
Depth :4 Time :83
Depth :4 Time :59
Depth :4 Time :95
Depth :4 Time :59
Depth :4 Time :82
Depth :4 Time :91
Depth :4 Time :54
Depth :4 Time :85
Depth :4 Time :88
Depth :4 Time :56
Depth :4 Time :81
Depth :4 Time :103
Depth :4 Time :52
Depth :4 Time :67
Depth :4 Time :88
Depth :4 Time :102
Depth :4 Time :97
Depth :4 Time :86
Depth :4 Time :75
Depth :4 Time :73
Depth :4 Time :89
Depth :4 Time :83
Depth :4 Time :66
Depth :4 Time :92
Depth :4 Time :84
Depth :4 Time :76
Depth :4 Time :69
Depth :4 Time :86
Depth :4 Time :93
Depth :4 Time :76
Depth :4 Time :65
Depth :4 Time :95
Depth :4 Time :94
Depth :4 Time :84
Depth :4 Time :86
Depth :4 Time :63
Depth :4 Time :73
Depth :4 Time :81
Depth :4 Time :87
Depth :4 Time :71
Depth :4 Time :92
Depth :4 Time :91
Depth :4 Time :84
Depth :4 Time :68
Depth :4 Time :75
Depth :4 Time :89
Depth :4 Time :82
Depth :4 Time :73
Depth :4 Time :73
Depth :4 Time :80
Depth :4 Time :71
Depth :4 Time :71
Depth :4 Time :76
Depth :4 Time :82
Depth :4 Time :73
Depth :4 Time :80
Depth :4 Time :75
Depth :4 Time :78
Depth :4 Time :78
Depth :4 Time :69
Depth :4 Time :101
Depth :4 Time :83
Depth :4 Time :77
Depth :4 Time :92
Depth :4 Time :92
Depth :4 Time :67
Depth :4 Time :66
Depth :4 Time :66
Depth :4 Time :57
Depth :4 Time :61
Depth :4 Time :83
Depth :4 Time :91
Depth :4 Time :69
Depth :4 Time :68
Depth :4 Time :85
Depth :4 Time :84
Depth :4 Time :61
Depth :4 Time :87
Depth :4 Time :78
Depth :4 Time :85
Depth :4 Time :75
Depth :4 Time :76
Depth :4 Time :72
Depth :4 Time :81
Depth :4 Time :84
Depth :4 Time :64
Depth :4 Time :75
Depth :4 Time :79
Depth :4 Time :84
Depth :4 Time :79
Depth :4 Time :61
Depth :4 Time :86
Depth :4 Time :102
Depth :4 Time :89
Depth :4 Time :79
Depth :4 Time :77
Depth :4 Time :76
Depth :4 Time :86
Depth :4 Time :53
Depth :4 Time :66
Depth :4 Time :80
Depth :4 Time :92
Depth :4 Time :58
Depth :4 Time :61
Depth :4 Time :63
Depth :4 Time :54
Depth :4 Time :74
Depth :4 Time :75
Depth :4 Time :77
Depth :4 Time :63
Depth :4 Time :85
Depth :4 Time :73
Depth :4 Time :60
Depth :4 Time :95
Depth :4 Time :59
Depth :4 Time :74
Depth :4 Time :61
Depth :4 Time :83
Depth :4 Time :66
Depth :4 Time :56
Depth :4 Time :82
Depth :4 Time :55
Depth :4 Time :99
Depth :4 Time :58
Depth :4 Time :94
Depth :4 Time :85
Depth :4 Time :60
Depth :4 Time :63
Depth :4 Time :79
Depth :4 Time :82
Depth :4 Time :80
Depth :4 Time :90
Depth :4 Time :77
Depth :4 Time :89
Depth :4 Time :86
Depth :4 Time :65
Depth :4 Time :81
Depth :4 Time :61
Depth :4 Time :89
Depth :4 Time :53
Depth :4 Time :93
Depth :4 Time :63
Depth :4 Time :86
Depth :4 Time :84
Depth :4 Time :66
Depth :4 Time :54
Depth :4 Time :81
Depth :4 Time :64
Depth :4 Time :83
Depth :4 Time :67
Depth :4 Time :79
Depth :4 Time :91
Depth :4 Time :51
Depth :4 Time :73
Depth :4 Time :69
Depth :4 Time :94
Depth :4 Time :74
Depth :4 Time :82
Depth :4 Time :71
Depth :4 Time :82
Depth :4 Time :70
Depth :4 Time :59
Depth :4 Time :104
Depth :4 Time :49
Depth :4 Time :84
Depth :4 Time :97
Depth :4 Time :92
Depth :4 Time :80
Depth :4 Time :57
Depth :4 Time :78
Depth :4 Time :75
Depth :4 Time :52
Depth :4 Time :67
Depth :4 Time :54
Depth :4 Time :86
Depth :4 Time :64
Depth :4 Time :120
Depth :4 Time :75
Depth :4 Time :74
Depth :4 Time :89
Depth :4 Time :80
Depth :4 Time :69
Depth :4 Time :73
Depth :4 Time :57
Depth :4 Time :55
Depth :4 Time :80
Depth :4 Time :69
Depth :4 Time :87
Depth :4 Time :99
Depth :4 Time :77
Depth :4 Time :101
Depth :4 Time :72
Depth :4 Time :79
Depth :4 Time :78
Depth :4 Time :75
Depth :4 Time :68
Depth :4 Time :82
Depth :4 Time :90
Depth :4 Time :63
Depth :4 Time :63
Depth :4 Time :80
Depth :4 Time :88
Depth :4 Time :87
Depth :4 Time :109
Depth :4 Time :85
Depth :4 Time :90
Depth :4 Time :75
Depth :4 Time :73
Depth :4 Time :75
Depth :4 Time :85
Depth :4 Time :83
Depth :4 Time :78
Depth :4 Time :71
Depth :4 Time :60
Depth :4 Time :57
Depth :4 Time :66
Depth :4 Time :83
Depth :4 Time :57
Depth :4 Time :51
Depth :4 Time :76
Depth :4 Time :81
Depth :4 Time :59
Depth :4 Time :67
Depth :4 Time :64
Depth :4 Time :72
Depth :4 Time :84
Depth :4 Time :79
Depth :4 Time :62
Depth :4 Time :59
Depth :4 Time :72
Depth :4 Time :57
Depth :4 Time :74
Depth :4 Time :47
Depth :4 Time :86
Depth :4 Time :89
Depth :4 Time :80
Depth :4 Time :60
Depth :4 Time :52
Depth :4 Time :50
Depth :4 Time :97
Depth :4 Time :65
Depth :4 Time :55
Depth :4 Time :113
Depth :4 Time :111
Depth :4 Time :68
Depth :4 Time :114
Depth :4 Time :63
Depth :4 Time :94
Depth :4 Time :74
Depth :4 Time :79
Depth :4 Time :95
Depth :4 Time :89
Depth :4 Time :61
Depth :4 Time :93
Depth :4 Time :84
Depth :4 Time :57
Depth :4 Time :71
Depth :4 Time :76
Depth :4 Time :65
Depth :4 Time :126
Depth :4 Time :90
Depth :4 Time :96
Depth :4 Time :102
Depth :4 Time :98
Depth :4 Time :92
Depth :4 Time :90
Depth :4 Time :87
Depth :4 Time :88
Depth :4 Time :81
Depth :4 Time :72
Depth :4 Time :117
Depth :4 Time :61
Depth :4 Time :91
Depth :4 Time :74
Depth :4 Time :89
Depth :4 Time :74
Depth :4 Time :91
Depth :4 Time :90
Depth :4 Time :85
Depth :4 Time :73
Depth :4 Time :92
Depth :4 Time :72
Depth :4 Time :76
Depth :4 Time :87
Depth :4 Time :87
Depth :4 Time :89
Depth :4 Time :84
Depth :4 Time :94
Depth :4 Time :67
Depth :4 Time :82
Depth :4 Time :68
Depth :4 Time :87
Depth :4 Time :92
Depth :4 Time :87
Depth :4 Time :70
Depth :4 Time :84
Depth :4 Time :74
Depth :4 Time :90
Depth :4 Time :85
Depth :4 Time :73
Depth :4 Time :77
Depth :4 Time :88
Depth :4 Time :89
Depth :4 Time :76
Depth :4 Time :79
Depth :4 Time :84
Depth :4 Time :87
Depth :4 Time :91
Depth :4 Time :77
Depth :4 Time :82
Depth :4 Time :92
Depth :4 Time :89
Depth :4 Time :90
Depth :4 Time :89
Depth :4 Time :96
Depth :4 Time :80
Depth :4 Time :74
Depth :4 Time :90
Depth :4 Time :93
Depth :4 Time :67
Depth :4 Time :90
Depth :4 Time :86
Depth :4 Time :72
Depth :4 Time :82
Depth :4 Time :87
Depth :4 Time :71
Depth :4 Time :89
Depth :4 Time :81
Depth :4 Time :90
Depth :4 Time :80
Depth :4 Time :73
Depth :4 Time :94
Depth :4 Time :84
Depth :4 Time :73
Depth :4 Time :93
Depth :4 Time :91
Depth :4 Time :91
Depth :4 Time :76
Depth :4 Time :89
Depth :4 Time :95
Depth :4 Time :103
Depth :4 Time :99
Depth :4 Time :92
Depth :4 Time :94
Depth :4 Time :75
Depth :4 Time :88
Depth :4 Time :86
Depth :4 Time :84
Depth :4 Time :91
Depth :4 Time :88
Depth :4 Time :85
Depth :4 Time :81
Depth :4 Time :80
Depth :4 Time :89
Depth :4 Time :91
Depth :4 Time :91
Depth :4 Time :87
Depth :4 Time :84
Depth :4 Time :91
Depth :4 Time :87
Depth :4 Time :82
Depth :4 Time :84
Depth :4 Time :84
Depth :4 Time :85
Depth :4 Time :81
Depth :4 Time :82
Depth :4 Time :79
Depth :4 Time :61
Depth :4 Time :71
Depth :4 Time :82
Depth :4 Time :80
Depth :4 Time :88
Depth :4 Time :83
Depth :4 Time :72
Depth :4 Time :76
Depth :4 Time :76
Depth :4 Time :66
Depth :4 Time :65
Depth :4 Time :64
Depth :4 Time :81
Depth :4 Time :71
Depth :4 Time :82
Depth :4 Time :68
Depth :4 Time :69
Depth :4 Time :70
Depth :4 Time :85
Depth :4 Time :82
Depth :4 Time :80
Depth :4 Time :75
Depth :4 Time :62
Depth :4 Time :85
Depth :4 Time :83
Depth :4 Time :71
Depth :4 Time :78
Depth :4 Time :68
Depth :4 Time :76
Depth :4 Time :87
Depth :4 Time :85
Depth :4 Time :65
Depth :4 Time :77
Depth :4 Time :82
Depth :4 Time :74
Depth :4 Time :78
Depth :4 Time :72
Depth :4 Time :77
Depth :4 Time :71
Depth :4 Time :92
Depth :4 Time :83
Depth :4 Time :65
Depth :4 Time :89
Depth :4 Time :67
Depth :4 Time :96
Depth :4 Time :75
Depth :4 Time :84
Depth :4 Time :72
Depth :4 Time :89
Depth :4 Time :70
Depth :4 Time :87
Depth :4 Time :89
Depth :4 Time :83
Depth :4 Time :74
Depth :4 Time :89
Depth :4 Time :73
Depth :4 Time :80
Depth :4 Time :86
Depth :4 Time :77
Depth :4 Time :81
Depth :4 Time :80
Depth :4 Time :77
Depth :4 Time :66
Depth :4 Time :89
Depth :4 Time :75
Depth :4 Time :68
Depth :4 Time :76
Depth :4 Time :77
Depth :4 Time :64
Depth :4 Time :79
Depth :4 Time :76
Depth :4 Time :75
Depth :4 Time :85
Depth :4 Time :75
Depth :4 Time :79
Depth :4 Time :64
Depth :4 Time :79
Depth :4 Time :69
Depth :4 Time :72
Depth :4 Time :87
Depth :4 Time :66
Depth :4 Time :77
Depth :4 Time :78
Depth :4 Time :67
Depth :4 Time :76
Depth :4 Time :75
Depth :4 Time :85
Depth :4 Time :82
Depth :4 Time :88
Depth :4 Time :75
Depth :4 Time :80
Depth :4 Time :59
Depth :4 Time :82
Depth :4 Time :85
Depth :4 Time :76
Depth :4 Time :66
Depth :4 Time :85
Depth :4 Time :69
Depth :4 Time :64
Depth :4 Time :72
Depth :4 Time :84
Depth :4 Time :61
Depth :4 Time :84
Depth :4 Time :73
Depth :4 Time :61
Depth :4 Time :87
Depth :4 Time :82
Depth :4 Time :64
Depth :4 Time :102
Depth :4 Time :87
Depth :4 Time :76
Depth :4 Time :84
Depth :4 Time :66
Depth :4 Time :69
Depth :4 Time :87
Depth :4 Time :79
Depth :4 Time :89
Depth :4 Time :84
Depth :4 Time :84
Depth :4 Time :74
Depth :4 Time :86
Depth :4 Time :76
Depth :4 Time :71
Depth :4 Time :87
Depth :4 Time :84
Depth :4 Time :89
Depth :4 Time :84
Depth :4 Time :82
Depth :4 Time :79
Depth :4 Time :83
Depth :4 Time :69
Depth :4 Time :78
Depth :4 Time :79
Depth :4 Time :81
Depth :4 Time :84
Depth :4 Time :75
Depth :4 Time :77
Depth :4 Time :66
Depth :4 Time :77
Depth :4 Time :86
Depth :4 Time :98
Depth :4 Time :79
Depth :4 Time :69
Depth :4 Time :72
Depth :4 Time :81
Depth :4 Time :84
Depth :4 Time :94
Depth :4 Time :84
Depth :4 Time :86
Depth :4 Time :74
Depth :4 Time :89
Depth :4 Time :116
Depth :4 Time :86
Depth :4 Time :81
Depth :4 Time :76
Depth :4 Time :80
Depth :4 Time :68
Depth :4 Time :71
Depth :4 Time :78
Depth :4 Time :91
Depth :4 Time :93
Depth :4 Time :85
Depth :4 Time :101
Depth :4 Time :89
Depth :4 Time :78
Depth :4 Time :95
Depth :4 Time :75
Depth :4 Time :81
Depth :4 Time :87
Depth :4 Time :86
Depth :4 Time :90
Depth :4 Time :108
Depth :4 Time :99
Depth :4 Time :83
Depth :4 Time :82
Depth :4 Time :86
Depth :4 Time :101
Depth :4 Time :86
Depth :4 Time :88
Depth :4 Time :84
Depth :4 Time :72
Depth :4 Time :73
Depth :4 Time :84
Depth :4 Time :85
Depth :4 Time :85
Depth :4 Time :88
Depth :4 Time :96
Depth :4 Time :74
Depth :4 Time :76
Depth :4 Time :79
Depth :4 Time :83
Depth :4 Time :80
Depth :4 Time :95
Depth :4 Time :81
Depth :4 Time :87
Depth :4 Time :79
Depth :4 Time :85
Depth :4 Time :87
Depth :4 Time :92
Depth :4 Time :79
Depth :4 Time :78
Depth :4 Time :76
Depth :4 Time :73
Depth :4 Time :74
Depth :4 Time :81
Depth :4 Time :86
Depth :4 Time :88
Depth :4 Time :89
Depth :4 Time :88
Depth :4 Time :88
Depth :4 Time :87
Depth :4 Time :76
Depth :4 Time :84
Depth :4 Time :88
Depth :4 Time :102
Depth :4 Time :85
Depth :4 Time :98
Depth :4 Time :80
Depth :4 Time :82
Depth :4 Time :89
Depth :4 Time :90
Depth :4 Time :89
Depth :4 Time :88
Depth :4 Time :91
Depth :4 Time :91
Depth :4 Time :92
Depth :4 Time :95
Depth :4 Time :85
Depth :4 Time :90
Depth :4 Time :96
Depth :4 Time :93
Depth :4 Time :88
Depth :4 Time :84
Depth :4 Time :90
Depth :4 Time :88
Depth :4 Time :88
Depth :4 Time :98
Depth :4 Time :79
Depth :4 Time :80
Depth :4 Time :89
Depth :4 Time :92
Depth :4 Time :79
Depth :4 Time :89
Depth :4 Time :87
Depth :4 Time :88
Depth :4 Time :79
Depth :4 Time :91
Depth :4 Time :90
Depth :4 Time :82
Depth :4 Time :93
Depth :4 Time :89
Depth :4 Time :90
Depth :4 Time :90
Depth :4 Time :82
Depth :4 Time :92
Depth :4 Time :72
Depth :4 Time :88
Depth :4 Time :77
Depth :4 Time :74
Depth :4 Time :70
Depth :4 Time :73
Depth :4 Time :82
Depth :4 Time :85
Depth :4 Time :80
Depth :4 Time :91
Depth :4 Time :79
Depth :4 Time :84
Depth :4 Time :79
Depth :4 Time :89
Depth :4 Time :73
Depth :4 Time :82
Depth :4 Time :93
Depth :4 Time :82
Depth :4 Time :79
Depth :4 Time :82
Depth :4 Time :90
Depth :4 Time :90
Depth :4 Time :84
Depth :4 Time :92
Depth :4 Time :68
Depth :4 Time :76
Depth :4 Time :86
Depth :4 Time :89
Depth :4 Time :74
Depth :4 Time :70
Depth :4 Time :100
Depth :4 Time :90
Depth :4 Time :84
Depth :4 Time :90
Depth :4 Time :89
Depth :4 Time :95
Depth :4 Time :94
Depth :4 Time :90
Depth :4 Time :89
Depth :4 Time :98
Depth :4 Time :89
Depth :4 Time :95
Depth :4 Time :92
Depth :4 Time :105
Depth :4 Time :82
Depth :4 Time :93
Depth :4 Time :74
Depth :4 Time :94
Depth :4 Time :93
Depth :4 Time :82
Depth :4 Time :79
Depth :4 Time :86
Depth :4 Time :89
Depth :4 Time :91
Depth :4 Time :91
Depth :4 Time :89
Depth :4 Time :81
Depth :4 Time :75
Depth :4 Time :88
Depth :4 Time :86
Depth :4 Time :87
Depth :4 Time :93
Depth :4 Time :78
Depth :4 Time :94
Depth :4 Time :86
Depth :4 Time :87
Depth :4 Time :78
Depth :4 Time :93
Depth :4 Time :88
Depth :4 Time :89
Depth :4 Time :96
Depth :4 Time :83
Depth :4 Time :90
Depth :4 Time :88
Depth :4 Time :90
Depth :4 Time :103
Depth :4 Time :86
Depth :4 Time :97
Depth :4 Time :86
Depth :4 Time :90
Depth :4 Time :89
Depth :4 Time :86
Depth :4 Time :82
Depth :4 Time :87
Depth :4 Time :95
Depth :4 Time :88
Depth :4 Time :83
Depth :4 Time :93
Depth :4 Time :92
Depth :4 Time :98
Depth :4 Time :89
Depth :4 Time :92
Depth :4 Time :96
Depth :4 Time :76
Depth :4 Time :89
Depth :4 Time :92
Depth :4 Time :86
Depth :4 Time :84
Depth :4 Time :95
Depth :4 Time :92
Depth :4 Time :80
Depth :4 Time :92
Depth :4 Time :82
Depth :4 Time :95
Depth :4 Time :98
Depth :4 Time :83
Depth :4 Time :84
Depth :4 Time :92
Depth :4 Time :80
Depth :4 Time :82
Depth :4 Time :85
Depth :4 Time :89
Depth :4 Time :85
Depth :4 Time :80
Depth :4 Time :78
Depth :4 Time :79
Depth :4 Time :82
Depth :4 Time :96
Depth :4 Time :79
Depth :4 Time :81
Depth :4 Time :85
Depth :4 Time :82
Depth :4 Time :76
Depth :4 Time :78
Depth :4 Time :79
Depth :4 Time :80
Depth :4 Time :85
Depth :4 Time :83
Depth :4 Time :82
Depth :4 Time :87
Depth :4 Time :78
Depth :4 Time :78
Depth :4 Time :80
Depth :4 Time :90
Depth :4 Time :86
Depth :4 Time :88
Depth :4 Time :84
Depth :4 Time :94
Depth :4 Time :85
Depth :4 Time :72
Depth :4 Time :78
Depth :4 Time :90
Depth :4 Time :80
Depth :4 Time :86
Depth :4 Time :86
Depth :4 Time :81
Depth :4 Time :81
Depth :4 Time :93
Depth :4 Time :98
Depth :4 Time :75
Depth :4 Time :75
Depth :4 Time :85
Depth :4 Time :85
Depth :4 Time :77
Depth :4 Time :81
Depth :4 Time :80
Depth :4 Time :77
Depth :4 Time :83
Depth :4 Time :86
Depth :4 Time :82
Depth :4 Time :90
Depth :4 Time :88
Depth :4 Time :72
Depth :4 Time :83
Depth :4 Time :85
Depth :4 Time :85
Depth :4 Time :88
Depth :4 Time :77
Depth :4 Time :85
Depth :4 Time :88
Depth :4 Time :72
Depth :4 Time :79
Depth :4 Time :74
Depth :4 Time :77
Depth :4 Time :102
Depth :4 Time :83
Depth :4 Time :89
Depth :4 Time :90
Depth :4 Time :80
Depth :4 Time :87
Depth :4 Time :82
Depth :4 Time :77
Depth :4 Time :88
Depth :4 Time :92
Depth :4 Time :88
Depth :4 Time :89
Depth :4 Time :84
Depth :4 Time :95
Depth :4 Time :83
Depth :4 Time :86
Depth :4 Time :91
Depth :4 Time :91
Depth :4 Time :81
Depth :4 Time :85
Depth :4 Time :88
Depth :4 Time :87
Depth :4 Time :81
Depth :4 Time :83
Depth :4 Time :83
Depth :4 Time :90
Depth :4 Time :84
Depth :4 Time :99
Depth :4 Time :113
Depth :4 Time :107
Depth :4 Time :86
Depth :4 Time :89
Depth :4 Time :73
Depth :4 Time :91
Depth :4 Time :86
Depth :4 Time :91
Depth :4 Time :91
Depth :4 Time :82
Depth :4 Time :79
Depth :4 Time :83
Depth :4 Time :93
Depth :4 Time :77
Depth :4 Time :86
Depth :4 Time :93
Depth :4 Time :105
Depth :4 Time :83
Depth :4 Time :86
Depth :4 Time :96
Depth :4 Time :86
Depth :4 Time :84
Depth :4 Time :80
Depth :4 Time :78
Depth :4 Time :84
Depth :4 Time :81
Depth :4 Time :81
Depth :4 Time :88
Depth :4 Time :76
Depth :4 Time :90
Depth :4 Time :85
Depth :4 Time :74
Depth :4 Time :68
Depth :4 Time :94
Depth :4 Time :68
Depth :4 Time :87
Depth :4 Time :110
Depth :4 Time :64
Depth :4 Time :99
Depth :4 Time :71
Depth :4 Time :77
Depth :4 Time :62
Depth :4 Time :79
Depth :4 Time :68
Depth :4 Time :88
Depth :4 Time :67
Depth :4 Time :88
Depth :4 Time :74
Depth :4 Time :88
Depth :4 Time :81
Depth :4 Time :115
Depth :4 Time :88
Depth :4 Time :88
Depth :4 Time :90
Depth :4 Time :71
Depth :4 Time :85
Depth :4 Time :102
Depth :4 Time :87
Depth :4 Time :80
Depth :4 Time :82
Depth :4 Time :83
Depth :4 Time :85
Depth :4 Time :89
Depth :4 Time :92
Depth :4 Time :81
Depth :4 Time :85
Depth :4 Time :71
Depth :4 Time :71
Depth :4 Time :88
Depth :4 Time :85
Depth :4 Time :116
Depth :4 Time :115
Depth :4 Time :90
Depth :4 Time :88
Depth :4 Time :95
Depth :4 Time :85
Depth :4 Time :131
Depth :4 Time :138
Depth :4 Time :85
Depth :4 Time :91
Depth :4 Time :92
Depth :4 Time :72
Depth :4 Time :80
Depth :4 Time :108
