Using pattern file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/pattern
Metric Nodes Depth 2:382850
Metric Nodes Depth 3:496
Metric Nodes Depth 4:48
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:276166
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:113953
Metric Nodes Depth 3:1097
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:128922
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:2683
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:197954
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:43996
Metric Nodes Depth 3:1320
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:200012
Metric Nodes Depth 3:0
Metric Nodes Depth 4:74
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 8:0
Metric Nodes Depth 9:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:263397
Metric Nodes Depth 3:0
Metric Nodes Depth 4:34
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:116595
Metric Nodes Depth 3:439
Metric Nodes Depth 4:7
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:127129
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1141
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:179962
Metric Nodes Depth 3:5730
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:136341
Metric Nodes Depth 3:0
Metric Nodes Depth 4:15
Metric Nodes Depth 5:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:141922
Metric Nodes Depth 3:0
Metric Nodes Depth 4:17
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:86311
Metric Nodes Depth 3:4269
Metric Nodes Depth 4:130
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:27152
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:125112
Metric Nodes Depth 3:252
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:212189
Metric Nodes Depth 3:477
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:246700
Metric Nodes Depth 3:913
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:992
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:162991
Metric Nodes Depth 3:407
Metric Nodes Depth 4:18
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:39384
Metric Nodes Depth 3:20639
Metric Nodes Depth 4:62
Metric Nodes Depth 5:6
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:185609
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:37
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:148719
Metric Nodes Depth 3:479
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:16366
Metric Nodes Depth 4:243
Metric Nodes Depth 5:8
Metric Nodes Depth 6:5
Metric Nodes Depth 7:3
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:46742
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:379987
Metric Nodes Depth 3:12208
Metric Nodes Depth 4:73
Metric Nodes Depth 5:27
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:51016
Metric Nodes Depth 3:5243
Metric Nodes Depth 4:576
Metric Nodes Depth 5:4
Metric Nodes Depth 6:22
Metric Nodes Depth 7:0
Metric Nodes Depth 8:9
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:17091
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:105051
Metric Nodes Depth 3:1716
Metric Nodes Depth 4:13
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:13039
Metric Nodes Depth 4:179
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:258183
Metric Nodes Depth 3:3951
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:2102
Metric Nodes Depth 4:24
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:55680
Metric Nodes Depth 3:161
Metric Nodes Depth 4:65
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:13
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:175419
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1193
Metric Nodes Depth 4:136
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:168478
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:172031
Metric Nodes Depth 3:1687
Metric Nodes Depth 4:15
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:93351
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:309025
Metric Nodes Depth 3:23368
Metric Nodes Depth 4:305
Metric Nodes Depth 5:5
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1225
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:92405
Metric Nodes Depth 3:2831
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:75261
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:196350
Metric Nodes Depth 3:1842
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:306007
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:100647
Metric Nodes Depth 3:285
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:93918
Metric Nodes Depth 3:0
Metric Nodes Depth 4:11
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:156830
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:162958
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:162212
Metric Nodes Depth 3:785
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:28789
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:174899
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:198820
Metric Nodes Depth 3:0
Metric Nodes Depth 4:9
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:70
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:322157
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:153630
Metric Nodes Depth 3:0
Metric Nodes Depth 4:76
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:90979
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:337
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:2113
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:53101
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:181635
Metric Nodes Depth 3:2927
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:147953
Metric Nodes Depth 3:387
Metric Nodes Depth 4:62
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:204750
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:47921
Metric Nodes Depth 3:1218
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:320
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:220039
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:9
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:177871
Metric Nodes Depth 3:804
Metric Nodes Depth 4:140
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:410
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:63691
Metric Nodes Depth 3:0
Metric Nodes Depth 4:110
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:295399
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:81777
Metric Nodes Depth 3:1105
Metric Nodes Depth 4:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:159986
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:104002
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:49540
Metric Nodes Depth 3:552
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:322045
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:220833
Metric Nodes Depth 3:426
Metric Nodes Depth 4:38
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:41390
Metric Nodes Depth 3:1604
Metric Nodes Depth 4:31
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:33619
Metric Nodes Depth 3:913
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:8331
Metric Nodes Depth 4:45
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:114069
Metric Nodes Depth 3:3636
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:24763
Metric Nodes Depth 3:0
Metric Nodes Depth 4:30
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:293
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:185461
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:113260
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:154579
Metric Nodes Depth 3:4744
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:302593
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:3
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:123684
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:47706
Metric Nodes Depth 3:223
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:304
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1161
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:300113
Metric Nodes Depth 3:48
Metric Nodes Depth 4:22
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:32
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:201344
Metric Nodes Depth 3:93
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:104730
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:150662
Metric Nodes Depth 3:1305
Metric Nodes Depth 4:19
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1540
Metric Nodes Depth 4:12
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:98278
Metric Nodes Depth 3:967
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:150982
Metric Nodes Depth 3:906
Metric Nodes Depth 4:76
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:153086
Metric Nodes Depth 3:303
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:177082
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:226580
Metric Nodes Depth 3:0
Metric Nodes Depth 4:52
Metric Nodes Depth 5:5
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:119725
Metric Nodes Depth 3:0
Metric Nodes Depth 4:56
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:68774
Metric Nodes Depth 3:1016
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:684
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:143558
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:41068
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:19450
Metric Nodes Depth 3:0
Metric Nodes Depth 4:22
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:625
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:192431
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:7
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:96352
Metric Nodes Depth 3:2778
Metric Nodes Depth 4:105
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:62532
Metric Nodes Depth 3:1063
Metric Nodes Depth 4:79
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:193379
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:133567
Metric Nodes Depth 3:1699
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:93343
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:165335
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:341580
Metric Nodes Depth 3:0
Metric Nodes Depth 4:201
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:150218
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:130970
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:244888
Metric Nodes Depth 3:23364
Metric Nodes Depth 4:412
Metric Nodes Depth 5:29
Metric Nodes Depth 6:8
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:739
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:427
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:92354
Metric Nodes Depth 3:29768
Metric Nodes Depth 4:529
Metric Nodes Depth 5:4
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:195707
Metric Nodes Depth 3:0
Metric Nodes Depth 4:2
Metric Nodes Depth 5:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:17
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:95136
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:78312
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:212415
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:40575
Metric Nodes Depth 3:8840
Metric Nodes Depth 4:507
Metric Nodes Depth 5:14
Metric Nodes Depth 6:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:113369
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:952
Metric Nodes Depth 4:35
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:279878
Metric Nodes Depth 3:377
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:111948
Metric Nodes Depth 3:3518
Metric Nodes Depth 4:50
Metric Nodes Depth 5:3
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:172656
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1371
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1090
Metric Nodes Depth 4:52
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:367854
Metric Nodes Depth 3:669
Metric Nodes Depth 4:48
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:295602
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:78616
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:242208
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:2
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:225726
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:62021
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:83360
Metric Nodes Depth 3:1240
Metric Nodes Depth 4:28
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:882
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:26502
Metric Nodes Depth 3:1630
Metric Nodes Depth 4:20
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:196521
Metric Nodes Depth 3:6594
Metric Nodes Depth 4:42
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:2837
Metric Nodes Depth 4:366
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:87663
Metric Nodes Depth 3:572
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:280
Metric Nodes Depth 4:40
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:301844
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:4
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:114025
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:108123
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:214074
Metric Nodes Depth 3:148
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:141773
Metric Nodes Depth 3:0
Metric Nodes Depth 4:24
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:44964
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
